,Indicator Code,Indicator Name,Table,Indicator,PCT
1038,SGRSXTMDSQ4ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q4,WB_Gender,SGRSXTMDSQ4ZS,0.0049489638107021
1039,SGRSXTMDSQ5ZS,Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%): Q5 (highest),WB_Gender,SGRSXTMDSQ5ZS,0.0049489638107021
1040,SGOWNHSNOFEZS,Women who do not own a house (% of women age 15-49),WB_Gender,SGOWNHSNOFEZS,0.0053201360965047
1041,SGOWNHSNOFEQ1ZS,Women who do not own a house (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNHSNOFEQ1ZS,0.0053201360965047
1042,SGOWNHSNOFEQ2ZS,Women who do not own a house (% of women age 15-49): Q2,WB_Gender,SGOWNHSNOFEQ2ZS,0.0053201360965047
1043,SGOWNHSNOFEQ3ZS,Women who do not own a house (% of women age 15-49): Q3,WB_Gender,SGOWNHSNOFEQ3ZS,0.0053201360965047
1044,SGOWNHSNOFEQ4ZS,Women who do not own a house (% of women age 15-49): Q4,WB_Gender,SGOWNHSNOFEQ4ZS,0.0053201360965047
1045,SGOWNHSNOFEQ5ZS,Women who do not own a house (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNHSNOFEQ5ZS,0.0053201360965047
1046,SGOWNLDNOFEZS,Women who do not own land (% of women age 15-49),WB_Gender,SGOWNLDNOFEZS,0.0050726879059696
1047,SGOWNLDNOFEQ1ZS,Women who do not own land (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNLDNOFEQ1ZS,0.0050726879059696
1048,SGOWNLDNOFEQ2ZS,Women who do not own land (% of women age 15-49): Q2,WB_Gender,SGOWNLDNOFEQ2ZS,0.0050726879059696
1049,SGOWNLDNOFEQ3ZS,Women who do not own land (% of women age 15-49): Q3,WB_Gender,SGOWNLDNOFEQ3ZS,0.0050726879059696
1050,SGOWNLDNOFEQ4ZS,Women who do not own land (% of women age 15-49): Q4,WB_Gender,SGOWNLDNOFEQ4ZS,0.0050726879059696
1051,SGOWNLDNOFEQ5ZS,Women who do not own land (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNLDNOFEQ5ZS,0.0050726879059696
1052,SGOWNHSALFEZS,Women who own a house alone (% of women age 15-49),WB_Gender,SGOWNHSALFEZS,0.0053201360965047
1053,SGOWNHSALFEQ1ZS,Women who own a house alone (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNHSALFEQ1ZS,0.0053201360965047
1054,SGOWNHSALFEQ2ZS,Women who own a house alone (% of women age 15-49): Q2,WB_Gender,SGOWNHSALFEQ2ZS,0.0053201360965047
1055,SGOWNHSALFEQ3ZS,Women who own a house alone (% of women age 15-49): Q3,WB_Gender,SGOWNHSALFEQ3ZS,0.0053201360965047
1056,SGOWNHSALFEQ4ZS,Women who own a house alone (% of women age 15-49): Q4,WB_Gender,SGOWNHSALFEQ4ZS,0.0053201360965047
1057,SGOWNHSALFEQ5ZS,Women who own a house alone (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNHSALFEQ5ZS,0.0053201360965047
1058,SGOWNHSAJFEZS,Women who own a house both alone and jointly (% of women age 15-49),WB_Gender,SGOWNHSAJFEZS,0.0051964120012372
1059,SGOWNHSAJFEQ1ZS,Women who own a house both alone and jointly (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNHSAJFEQ1ZS,0.0051964120012372
1060,SGOWNHSAJFEQ2ZS,Women who own a house both alone and jointly (% of women age 15-49): Q2,WB_Gender,SGOWNHSAJFEQ2ZS,0.0051964120012372
1061,SGOWNHSAJFEQ3ZS,Women who own a house both alone and jointly (% of women age 15-49): Q3,WB_Gender,SGOWNHSAJFEQ3ZS,0.0051964120012372
1062,SGOWNHSAJFEQ4ZS,Women who own a house both alone and jointly (% of women age 15-49): Q4,WB_Gender,SGOWNHSAJFEQ4ZS,0.0051964120012372
1063,SGOWNHSAJFEQ5ZS,Women who own a house both alone and jointly (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNHSAJFEQ5ZS,0.0051964120012372
1064,SGOWNHSJTFEZS,Women who own a house jointly (% of women age 15-49),WB_Gender,SGOWNHSJTFEZS,0.0053201360965047
1065,SGOWNHSJTFEQ1ZS,Women who own a house jointly (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNHSJTFEQ1ZS,0.0053201360965047
1066,SGOWNHSJTFEQ2ZS,Women who own a house jointly (% of women age 15-49): Q2,WB_Gender,SGOWNHSJTFEQ2ZS,0.0053201360965047
1067,SGOWNHSJTFEQ3ZS,Women who own a house jointly (% of women age 15-49): Q3,WB_Gender,SGOWNHSJTFEQ3ZS,0.0053201360965047
1068,SGOWNHSJTFEQ4ZS,Women who own a house jointly (% of women age 15-49): Q4,WB_Gender,SGOWNHSJTFEQ4ZS,0.0053201360965047
1069,SGOWNHSJTFEQ5ZS,Women who own a house jointly (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNHSJTFEQ5ZS,0.0053201360965047
1070,SGOWNLDALFEZS,Women who own land alone (% of women age 15-49),WB_Gender,SGOWNLDALFEZS,0.0050108258583359
1071,SGOWNLDALFEQ1ZS,Women who own land alone (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNLDALFEQ1ZS,0.0050108258583359
1072,SGOWNLDALFEQ2ZS,Women who own land alone (% of women age 15-49): Q2,WB_Gender,SGOWNLDALFEQ2ZS,0.0050108258583359
1073,SGOWNLDALFEQ3ZS,Women who own land alone (% of women age 15-49): Q3,WB_Gender,SGOWNLDALFEQ3ZS,0.0050108258583359
1074,SGOWNLDALFEQ4ZS,Women who own land alone (% of women age 15-49): Q4,WB_Gender,SGOWNLDALFEQ4ZS,0.0050108258583359
1075,SGOWNLDALFEQ5ZS,Women who own land alone (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNLDALFEQ5ZS,0.0050108258583359
1076,SGOWNLDAJFEZS,Women who own land both alone and jointly (% of women age 15-49),WB_Gender,SGOWNLDAJFEZS,0.0048252397154345
1077,SGOWNLDAJFEQ1ZS,Women who own land both alone and jointly (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNLDAJFEQ1ZS,0.0048252397154345
1078,SGOWNLDAJFEQ2ZS,Women who own land both alone and jointly (% of women age 15-49): Q2,WB_Gender,SGOWNLDAJFEQ2ZS,0.0048252397154345
1079,SGOWNLDAJFEQ3ZS,Women who own land both alone and jointly (% of women age 15-49): Q3,WB_Gender,SGOWNLDAJFEQ3ZS,0.0048252397154345
1080,SGOWNLDAJFEQ4ZS,Women who own land both alone and jointly (% of women age 15-49): Q4,WB_Gender,SGOWNLDAJFEQ4ZS,0.0048252397154345
1081,SGOWNLDAJFEQ5ZS,Women who own land both alone and jointly (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNLDAJFEQ5ZS,0.0048252397154345
1082,SGOWNLDJTFEZS,Women who own land jointly (% of women age 15-49),WB_Gender,SGOWNLDJTFEZS,0.0050108258583359
1083,SGOWNLDJTFEQ1ZS,Women who own land jointly (% of women age 15-49): Q1 (lowest),WB_Gender,SGOWNLDJTFEQ1ZS,0.0050108258583359
1084,SGOWNLDJTFEQ2ZS,Women who own land jointly (% of women age 15-49): Q2,WB_Gender,SGOWNLDJTFEQ2ZS,0.0050108258583359
1085,SGOWNLDJTFEQ3ZS,Women who own land jointly (% of women age 15-49): Q3,WB_Gender,SGOWNLDJTFEQ3ZS,0.0050108258583359
1086,SGOWNLDJTFEQ4ZS,Women who own land jointly (% of women age 15-49): Q4,WB_Gender,SGOWNLDJTFEQ4ZS,0.0050108258583359
1087,SGOWNLDJTFEQ5ZS,Women who own land jointly (% of women age 15-49): Q5 (highest),WB_Gender,SGOWNLDJTFEQ5ZS,0.0050108258583359
1088,SPM152024FEZS,Women who were first married by age 15 (% of women ages 20-24),WB_HNP,SPM152024FEZS,0.0270754775298262
1089,SPM182024FEZS,Women who were first married by age 18 (% of women ages 20-24),WB_HNP,SPM182024FEZS,0.0326389318167769
1090,SGREGNLIDFEZS,Women with a national identity card or equivalent foundational identity document (% of women ages 15+),WB_Gender,SGREGNLIDFEZS,0.0060006186204763
1091,SHDYNAIDSFEZS,Women's share of population ages 15+ living with HIV (%),WB_HNP,SHDYNAIDSFEZS,0.2923286146998825
1092,UISLPPAG15T24,"Youth illiterate population, 15-24 years, % female",WB_Gender,UISLPPAG15T24,0.1557067738942159
1093,UISLPAG15T24,"Youth illiterate population, 15-24 years, both sexes (number)",WB_Gender,UISLPAG15T24,0.1557067738942159
1094,UISLPAG15T24F,"Youth illiterate population, 15-24 years, female (number)",WB_Gender,UISLPAG15T24F,0.1557067738942159
1095,UISLPAG15T24M,"Youth illiterate population, 15-24 years, male (number)",WB_Gender,UISLPAG15T24M,0.1558304979894834
1096,SHHIVTOTL,Adults (ages 15+) and children (0-14 years) living with HIV,WB_HNP,SHHIVTOTL,0.263027755455276
1097,SHHIVINCDTL,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,WB_HNP,SHHIVINCDTL,0.2515299499289114
1098,SHDYNAIDS,Adults (ages 15+) living with HIV,WB_HNP,SHDYNAIDS,0.2574024850095815
1099,SHHIVINCD,Adults (ages 15-49) newly infected with HIV,WB_HNP,SHHIVINCD,0.2496136490078506
1100,SHDYNAIDSDH,AIDS estimated deaths (UNAIDS estimates),WB_HNP,SHDYNAIDSDH,0.2517153984051431
1101,SHHIVARTCZS,Antiretroviral therapy coverage (% of people living with HIV),WB_HNP,SHHIVARTCZS,0.2088149842368795
1102,SHHIVPMTCZS,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),WB_HNP,SHHIVPMTCZS,0.1429807751746306
1103,SHSTAARICZS,ARI treatment (% of children under 5 taken to a health provider),WB_HNP,SHSTAARICZS,0.0324534833405452
1104,SHXPDKHEXGDZS,Capital health expenditure (% of GDP),WB_HNP,SHXPDKHEXGDZS,0.1376645855226556
1105,SHHIV0014,Children (0-14) living with HIV,WB_HNP,SHHIV0014,0.1801322865797119
1106,SHHIVINCD14,Children (ages 0-14) newly infected with HIV,WB_HNP,SHHIVINCD14,0.1743833838165296
1107,SHHIVORPH,Children orphaned by HIV/AIDS,WB_HNP,SHHIVORPH,0.2497990974840823
1108,SHMLRTRETZS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),WB_HNP,SHMLRTRETZS,0.0191011930518637
1109,SHMEDCMHWP3,"Community health workers (per 1,000 people)",WB_HNP,SHMEDCMHWP3,0.0131050256537058
1110,SPREGBRTHRUZS,"Completeness of birth registration, rural (%)",WB_HNP,SPREGBRTHRUZS,0.0202138839092538
1111,SPREGBRTHURZS,"Completeness of birth registration, urban (%)",WB_HNP,SPREGBRTHURZS,0.0202138839092538
1112,SPREGDTHSZS,Completeness of death registration with cause-of-death information (%),WB_HNP,SPREGDTHSZS,0.04141682635841
1113,SHHIV1524KWFEZS,"Comprehensive correct knowledge of HIV/AIDS, ages 15-24, female (2 prevent ways and reject 3 misconceptions)",WB_HNP,SHHIV1524KWFEZS,0.0233046918464486
1114,SHHIV1524KWMAZS,"Comprehensive correct knowledge of HIV/AIDS, ages 15-24, male (2 prevent ways and reject 3 misconceptions)",WB_HNP,SHHIV1524KWMAZS,0.0142795326698398
1115,SHHIVKNOWFEZS,"Comprehensive correct knowledge of HIV/AIDS, ages 15-49, female (2 prevent ways and reject 3 misconceptions)",WB_HNP,SHHIVKNOWFEZS,0.0203375162267416
1116,SHHIVKNOWMAZS,"Comprehensive correct knowledge of HIV/AIDS, ages 15-49, male (2 prevent ways and reject 3 misconceptions)",WB_HNP,SHHIVKNOWMAZS,0.0120541509550596
1117,SHCONAIDSFEZS,"Condom use at last high-risk sex, adult female (% ages 15-49)",WB_HNP,SHCONAIDSFEZS,0.0110032762564134
1118,SHCONAIDSMAZS,"Condom use at last high-risk sex, adult male (% ages 15-49)",WB_HNP,SHCONAIDSMAZS,0.0105087469864622
1119,SHCON1524FEZS,"Condom use, population ages 15-24, female (% of females ages 15-24)",WB_HNP,SHCON1524FEZS,0.0107560116214378
1120,SHCON1524MAZS,"Condom use, population ages 15-24, male (% of males ages 15-24)",WB_HNP,SHCON1524MAZS,0.0089633430178648
1121,SNITKSALTZS,Consumption of iodized salt (% of households),WB_HNP,SNITKSALTZS,0.0217592878778512
1122,SPDYNCONUSAZS,"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)",WB_HNP,SPDYNCONUSAZS,0.0142795326698398
1123,SPDYNCONMSAZS,"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",WB_HNP,SPDYNCONMSAZS,0.014217716511096
1124,SHXPDCHEXGDZS,Current health expenditure (% of GDP),WB_HNP,SHXPDCHEXGDZS,0.2705693268220313
1125,SHXPDCHEXPCCD,Current health expenditure per capita (current US$),WB_HNP,SHXPDCHEXPCCD,0.2705693268220313
1126,SHXPDCHEXPPCD,"Current health expenditure per capita, PPP (current international $)",WB_HNP,SHXPDCHEXPPCD,0.2705693268220313
1127,SHSTADIABZS,Diabetes prevalence (% of population ages 20 to 79),WB_HNP,SHSTADIABZS,0.0323298510230574
1128,SHSTAORCFZS,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),WB_HNP,SHSTAORCFZS,0.0280645360697286
1129,SHSTAORTH,Diarrhea treatment (% of children under 5 who received ORS packet),WB_HNP,SHSTAORTH,0.0626815849663102
1130,SHXPDGHEDCHZS,Domestic general government health expenditure (% of current health expenditure),WB_HNP,SHXPDGHEDCHZS,0.2705693268220313
1131,SHXPDGHEDGDZS,Domestic general government health expenditure (% of GDP),WB_HNP,SHXPDGHEDGDZS,0.2705693268220313
1132,SHXPDGHEDGEZS,Domestic general government health expenditure (% of general government expenditure),WB_HNP,SHXPDGHEDGEZS,0.238115843481486
1133,SHXPDGHEDPCCD,Domestic general government health expenditure per capita (current US$),WB_HNP,SHXPDGHEDPCCD,0.2705693268220313
1134,SHXPDGHEDPPCD,"Domestic general government health expenditure per capita, PPP (current international $)",WB_HNP,SHXPDGHEDPPCD,0.2705693268220313
1135,SHXPDPVTDCHZS,Domestic private health expenditure (% of current health expenditure),WB_HNP,SHXPDPVTDCHZS,0.2705693268220313
1136,SHXPDPVTDPCCD,Domestic private health expenditure per capita (current US$),WB_HNP,SHXPDPVTDPCCD,0.2705693268220313
1137,SHXPDPVTDPPCD,"Domestic private health expenditure per capita, PPP  (current international $)",WB_HNP,SHXPDPVTDPPCD,0.2705693268220313
1138,SHSTABFEDZS,Exclusive breastfeeding (% of children under 6 months),WB_HNP,SHSTABFEDZS,0.0440749211843976
1139,SHXPDEHEXCHZS,External health expenditure (% of current health expenditure),WB_HNP,SHXPDEHEXCHZS,0.2705693268220313
1140,SHXPDEHEXEHZS,External health expenditure channeled through government (% of external health expenditure),WB_HNP,SHXPDEHEXEHZS,0.1448970760956914
1141,SHXPDEHEXPCCD,External health expenditure per capita (current US$),WB_HNP,SHXPDEHEXPCCD,0.2705693268220313
1142,SHXPDEHEXPPCD,"External health expenditure per capita, PPP (current international $)",WB_HNP,SHXPDEHEXPPCD,0.2705693268220313
1143,SHMEDBEDSZS,"Hospital beds (per 1,000 people)",WB_HNP,SHMEDBEDSZS,0.3003028991778451
1144,SHIMMIBCG,"Immunization, BCG (% of one-year-old children)",WB_HNP,SHIMMIBCG,0.4436545713049391
1145,SHIMMHEPB,"Immunization, HepB3 (% of one-year-old children)",WB_HNP,SHIMMHEPB,0.3233603263893181
1146,SHIMMHIB3,"Immunization, Hib3 (% of children ages 12-23 months)",WB_HNP,SHIMMHIB3,0.2650676886938246
1147,SHIMMMEA2,"Immunization, measles second dose (% of children by the nationally recommended age)",WB_HNP,SHIMMMEA2,0.2052914631884774
1148,SHIMMPOL3,"Immunization, Pol3 (% of one-year-old children)",WB_HNP,SHIMMPOL3,0.5434876676763306
1149,SHHIVINCD50P3,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",WB_HNP,SHHIVINCD50P3,0.2847252271743833
1150,SHHIVINCDTLP3,"Incidence of HIV, all (per 1,000 uninfected population)",WB_HNP,SHHIVINCDTLP3,0.3059281696235396
1151,SHMLRINCDP3,"Incidence of malaria (per 1,000 population at risk)",WB_HNP,SHMLRINCDP3,0.1609074612103604
1152,SHTBSINCD,"Incidence of tuberculosis (per 100,000 people)",WB_HNP,SHTBSINCD,0.2933176732397848
1153,SHSTAIYCFZS,"Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)",WB_HNP,SHSTAIYCFZS,0.014774061939791
1154,SHMLRIPTPZS,Intermittent preventive treatment (IPT) of malaria in pregnancy (% of pregnant women),WB_HNP,SHMLRIPTPZS,0.0104469308277183
1155,SHMMRRISKZS,Lifetime risk of maternal death (%),WB_HNP,SHMMRRISKZS,0.2548062063423378
1156,SHMMRRISK,Lifetime risk of maternal death (1 in: rate varies by country),WB_HNP,SHMMRRISK,0.2548062063423378
1157,SHSTABRTWZS,Low-birthweight babies (% of births),WB_HNP,SHSTABRTWZS,0.166470915497311
1158,SHSTAMALR,Malaria cases reported,WB_HNP,SHSTAMALR,0.1256722507263398
1159,SHMMRWAGEZS,Maternal leave benefits (% of wages paid in covered period),WB_HNP,SHMMRWAGEZS,0.0469802806453606
1160,SHSTAMMRTNE,"Maternal mortality ratio (national estimate, per 100,000 live births)",WB_HNP,SHSTAMMRTNE,0.1740743030228101
1161,SHVACTTNSZS,Newborns protected against tetanus (%),WB_HNP,SHVACTTNSZS,0.2907213945725412
1162,SHUHCNOP1TO,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,WB_HNP,SHUHCNOP1TO,0.0031526240959386
1163,SHUHCNOP2TO,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,WB_HNP,SHUHCNOP2TO,0.0031526240959386
1164,SHUHCOOPC10TO,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,WB_HNP,SHUHCOOPC10TO,0.0031526240959386
1165,SHUHCOOPC25TO,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,WB_HNP,SHUHCOOPC25TO,0.0031526240959386
1166,SNITKDEFC,Number of people who are undernourished,WB_HNP,SNITKDEFC,0.1842739692155529
1167,SHDTHSTLB,Number of stillbirths,WB_HNP,SHDTHSTLB,0.2930085924460654
1168,SHSGRPROCP5,"Number of surgical procedures (per 100,000 population)",WB_HNP,SHSGRPROCP5,0.0048216603820238
1169,SHMEDNUMWP3,"Nurses and midwives (per 1,000 people)",WB_HNP,SHMEDNUMWP3,0.1565185139395438
1170,SHXPDOOPCCHZS,Out-of-pocket expenditure (% of current health expenditure),WB_HNP,SHXPDOOPCCHZS,0.2705693268220313
1171,SHXPDOOPCPCCD,Out-of-pocket expenditure per capita (current US$),WB_HNP,SHXPDOOPCPCCD,0.2705693268220313
1172,SHXPDOOPCPPCD,"Out-of-pocket expenditure per capita, PPP (current international $)",WB_HNP,SHXPDOOPCPPCD,0.2705693268220313
1173,SHH2OBASWZS,People using at least basic drinking water services (% of population),WB_HNP,SHH2OBASWZS,0.3297892068986833
1174,SHH2OBASWRUZS,"People using at least basic drinking water services, rural (% of rural population)",WB_HNP,SHH2OBASWRUZS,0.2674167027260926
1175,SHH2OBASWURZS,"People using at least basic drinking water services, urban (% of urban population)",WB_HNP,SHH2OBASWURZS,0.2839834332694566
1176,SHSTABASSZS,People using at least basic sanitation services (% of population),WB_HNP,SHSTABASSZS,0.3279965382951103
1177,SHSTABASSRUZS,"People using at least basic sanitation services, rural (% of rural population)",WB_HNP,SHSTABASSRUZS,0.2697657167583606
1178,SHSTABASSURZS,"People using at least basic sanitation services, urban  (% of urban population)",WB_HNP,SHSTABASSURZS,0.2828089262533226
1179,SHH2OSMDWZS,People using safely managed drinking water services (% of population),WB_HNP,SHH2OSMDWZS,0.1915682759473326
1180,SHH2OSMDWRUZS,"People using safely managed drinking water services, rural (% of rural population)",WB_HNP,SHH2OSMDWRUZS,0.0981640600853063
1181,SHH2OSMDWURZS,"People using safely managed drinking water services, urban (% of urban population)",WB_HNP,SHH2OSMDWURZS,0.1325338443469123
1182,SHSTASMSSZS,People using safely managed sanitation services (% of population),WB_HNP,SHSTASMSSZS,0.2060950732521481
1183,SHSTASMSSRUZS,"People using safely managed sanitation services, rural (% of rural population)",WB_HNP,SHSTASMSSRUZS,0.1311120726958027
1184,SHSTASMSSURZS,"People using safely managed sanitation services, urban  (% of urban population)",WB_HNP,SHSTASMSSURZS,0.1694999072757619
1185,SHSTAHYGNZS,People with basic handwashing facilities including soap and water (% of population),WB_HNP,SHSTAHYGNZS,0.0861099091302466
1186,SHSTAHYGNRUZS,"People with basic handwashing facilities including soap and water, rural (% of rural population)",WB_HNP,SHSTAHYGNRUZS,0.0832663658280274
1187,SHSTAHYGNURZS,"People with basic handwashing facilities including soap and water, urban (% of urban population)",WB_HNP,SHSTAHYGNURZS,0.0820918588118934
1188,SHMEDPHYSZS,"Physicians (per 1,000 people)",WB_HNP,SHMEDPHYSZS,0.2964084811769796
1189,SHSTAPNVCZS,Postnatal care coverage (% mothers),WB_HNP,SHSTAPNVCZS,0.009457872287816
1190,SHSTAANV4ZS,Pregnant women receiving prenatal care of at least four visits (% of pregnant women),WB_HNP,SHSTAANV4ZS,0.0404277678185077
1191,SHANMCHLDZS,Prevalence of anemia among children (% of children ages 6-59 months),WB_HNP,SHANMCHLDZS,0.2880632997465537
1192,SHANMNPRGZS,Prevalence of anemia among non-pregnant women (% of women ages 15-49),WB_HNP,SHANMNPRGZS,0.2880632997465537
1193,SHPRGANEM,Prevalence of anemia among pregnant women (%),WB_HNP,SHPRGANEM,0.2880632997465537
1194,SHDYNAIDSZS,"Prevalence of HIV, total (% of population ages 15-49)",WB_HNP,SHDYNAIDSZS,0.3020337516226741
1195,SHHTNPREVZS,Prevalence of hypertension (% of adults ages 30-79),WB_HNP,SHHTNPREVZS,0.4376584039067812
1196,SHHTNPREVFEZS,"Prevalence of hypertension, female (% of female adults ages 30-79)",WB_HNP,SHHTNPREVFEZS,0.4376584039067812
1197,SHHTNPREVMAZS,"Prevalence of hypertension, male (% of male adults ages 30-79)",WB_HNP,SHHTNPREVMAZS,0.4376584039067812
1198,SHSTAOWGHMEZS,"Prevalence of overweight (modeled estimate, % of children under 5)",WB_HNP,SHSTAOWGHMEZS,0.2531371700562527
1199,SHSTASTNTMEZS,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",WB_HNP,SHSTASTNTMEZS,0.2531371700562527
1200,SHPRGSYPHZS,Prevalence of syphilis (% of women attending antenatal care),WB_HNP,SHPRGSYPHZS,0.0601471224578104
1201,SNITKDEFCZS,Prevalence of undernourishment (% of population),WB_HNP,SNITKDEFCZS,0.2407739383074735
1202,SHUHCNOP1ZS,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),WB_HNP,SHUHCNOP1ZS,0.0459912221054583
1203,SHUHCNOP2ZS,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),WB_HNP,SHUHCNOP2ZS,0.0031526240959386
1204,SHUHCOOPC10ZS,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),WB_HNP,SHUHCOOPC10ZS,0.0478457068677752
1205,SHUHCOOPC25ZS,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),WB_HNP,SHUHCOOPC25ZS,0.0478457068677752
1206,SEENRORPH,Ratio of school attendance of orphans to school attendance of non-orphans ages 10-14,WB_HNP,SEENRORPH,0.0133522902886814
1207,SHSGRCRSKZS,Risk of catastrophic expenditure for surgical care (% of people at risk),WB_HNP,SHSGRCRSKZS,0.1824813006119799
1208,SHSGRIRSKZS,Risk of impoverishing expenditure for surgical care (% of people at risk),WB_HNP,SHSGRIRSKZS,0.1824813006119799
1209,SLEMPINSVFEZS,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),WB_HNP,SLEMPINSVFEZS,0.1856339247079186
1210,SHMEDSAOPP5,"Specialist surgical workforce (per 100,000 population)",WB_HNP,SHMEDSAOPP5,0.0209556778141806
1211,SHDYNSTLB,"Stillbirth rate (per 1,000 total births)",WB_HNP,SHDYNSTLB,0.2930085924460654
1212,SPDYNTO65FEZS,"Survival to age 65, female (% of cohort)",WB_HNP,SPDYNTO65FEZS,0.8827347468628299
1213,SPDYNTO65MAZS,"Survival to age 65, male (% of cohort)",WB_HNP,SPDYNTO65MAZS,0.8827347468628299
1214,SPMTR1519ZS,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),WB_HNP,SPMTR1519ZS,0.0232428756877047
1215,SHHTNTRETZS,Treatment for hypertension (% of adults ages 30-79 with hypertension),WB_HNP,SHHTNTRETZS,0.4376584039067812
1216,SHHTNTRETFEZS,"Treatment for hypertension, female (% of female adults ages 30-79 with hypertension)",WB_HNP,SHHTNTRETFEZS,0.4376584039067812
1217,SHHTNTRETMAZS,"Treatment for hypertension, male (% of male adults ages 30-79 with hypertension)",WB_HNP,SHHTNTRETMAZS,0.4376584039067812
1218,SHTBSDTECZS,"Tuberculosis case detection rate (%, all forms)",WB_HNP,SHTBSDTECZS,0.2814489707609569
1219,SHTBSMORT,"Tuberculosis death rate (per 100,000 people)",WB_HNP,SHTBSMORT,0.2920195339061631
1220,SHTBSCUREZS,Tuberculosis treatment success rate (% of new cases),WB_HNP,SHTBSCUREZS,0.2537553316436917
1221,SHUHCSRVSCVXD,UHC service coverage index,WB_HNP,SHUHCSRVSCVXD,0.0756629783025282
1222,SHMLRNETSZS,Use of insecticide-treated bed nets (% of under-5 population),WB_HNP,SHMLRNETSZS,0.0182357668294492
1223,SNITKVITAZS,Vitamin A supplementation coverage rate (% of children ages 6-59 months),WB_HNP,SNITKVITAZS,0.0919824442109167
1224,SHHIVINCDYG,Young people (ages 15-24) newly infected with HIV,WB_HNP,SHHIVINCDYG,0.2476973480867899
1225,EGCFTACCSZS,Access to clean fuels and technologies for cooking (% of population),WB_WDI,EGCFTACCSZS,0.2492421899164862
1226,EGELCACCSZS,Access to electricity (% of population),WB_WDI,EGELCACCSZS,0.4178781317661614
1227,EGELCACCSRUZS,"Access to electricity, rural (% of rural population)",WB_WDI,EGELCACCSRUZS,0.3969687596659449
1228,EGELCACCSURZS,"Access to electricity, urban (% of urban population)",WB_WDI,EGELCACCSURZS,0.4158366841942468
1229,FXOWNTOTLOLZS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",WB_WDI,FXOWNTOTLOLZS,0.0303742653881843
1230,FXOWNTOTL40ZS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",WB_WDI,FXOWNTOTL40ZS,0.0298175069594803
1231,FXOWNTOTLPLZS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",WB_WDI,FXOWNTOTLPLZS,0.0303124033405505
1232,FXOWNTOTL60ZS,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",WB_WDI,FXOWNTOTL60ZS,0.0298175069594803
1233,FXOWNTOTLSOZS,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",WB_WDI,FXOWNTOTLSOZS,0.0303124033405505
1234,FXOWNTOTLYGZS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",WB_WDI,FXOWNTOTLYGZS,0.0303742653881843
1235,persiallsiadqpoptot,Adequacy of social insurance programs (% of total welfare of beneficiary households),WB_WDI,persiallsiadqpoptot,0.0247448190535106
1236,perallspadqpoptot,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),WB_WDI,perallspadqpoptot,0.026291370244355
