,Country Name,Country Code,Indicator Name,Indicator Code,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Unnamed: 20
9572,Guatemala,GTM,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.667,0.75,0.75,0.75,0.75,0.857,0.75,0.667,0.667,0.667,0.667,0.778,0.875,0.889,0.615,0.625,
9573,Guatemala,GTM,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.5,0.429,0.429,0.429,0.429,0.7140000000000001,0.7140000000000001,0.7140000000000001,0.7140000000000001,0.7140000000000001,0.375,0.778,0.778,0.778,0.778,0.778,
9574,Guatemala,GTM,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.556,0.688,0.688,0.812,0.812,0.875,0.833,0.833,0.833,0.833,0.778,0.889,0.9,0.857,0.857,0.857,
9575,Guatemala,GTM,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.429,0.429,0.556,0.556,0.556,0.444,0.5,0.4,0.4,0.5,0.455,0.455,0.545,0.545,0.545,0.545,
9576,Guatemala,GTM,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.5,0.33299999999999996,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.14300000000000002,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.25,0.375,0.75,0.75,0.75,0.75,0.75,
9577,Guatemala,GTM,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1.0,1.0,1.0,
9578,Guatemala,GTM,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.8,0.8,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.8,
9579,Guatemala,GTM,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.556,0.6,0.6,0.6,0.545,0.455,0.5,0.5379999999999999,0.5379999999999999,0.615,0.615,0.667,0.667,0.667,0.583,0.615,
9580,Guatemala,GTM,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.375,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.667,0.667,0.667,
9581,Guatemala,GTM,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,1.0,1.0,0.67,0.67,0.67,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,
9582,Guatemala,GTM,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.67,0.67,
9583,Guatemala,GTM,Labor Admin (ILO) (5 year moving average),SPI.D4.2.4.LBR,,,,,,,,,,,,,,,,,
9584,Guatemala,GTM,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
9585,Guatemala,GTM,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
9586,Guatemala,GTM,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,,,,,,,,,,,,,,,,0.0,
9587,Guatemala,GTM,NADA metadata,SPI.D2.4.NADA,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
9588,Guatemala,GTM,NADA metadata link,RAW.D2.4.NADA_text,,,,,,,,,,,,,,,,,
9589,Guatemala,GTM,National Accounts base year,SPI.D5.2.2.NABY,,,,,,,,,,,,,0.0,0.0,0.0,1.0,
9590,Guatemala,GTM,NSO Website - advisory/analytical services,SPI.D2.3.DSAS,,,,,,,,,,,,,,,,,
9591,Guatemala,GTM,NSO Website - private/citizen generated data,SPI.D4.4.SOPC,,,,,,,,,,,,,,,,,
9592,Guatemala,GTM,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,,,,,,,,,,,,0.207,0.264,0.32,0.363,0.363,
9593,Guatemala,GTM,PARIS21 indicator on data literacy,SPI.D5.3.DISK,,,,,,,,,,,,,,,,,
9594,Guatemala,GTM,Partnerships,SPI.D5.4.DIPN,,,,,,,,,,,,,,,,,
9595,Guatemala,GTM,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,20.0,20.0,30.0,30.0,30.0,30.0,50.0,50.0,40.0,40.0,50.0,70.0,90.0,90.0,90.0,80.0,
9596,Guatemala,GTM,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,,,,,,,,,,,,,42.1333333333333,60.6666666666667,62.1,62.1,
9597,Guatemala,GTM,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,,64.95,69.3125,70.0875,70.4375,71.125,69.1625,67.2125,66.175,67.40625,66.48125,75.575,77.125,79.15,76.9125,73.93125,
9598,Guatemala,GTM,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,,,,,,,,,,,,,60.825,56.8,58.3,54.133333333333304,
9599,Guatemala,GTM,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,,,,,,,,,,,,,25.0,25.0,25.0,35.0,
9600,Guatemala,GTM,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,,,,,,,,,,,,,0.5,0.5,0.5,1.0,
9601,Guatemala,GTM,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
9602,Guatemala,GTM,Raw info for  PARIS21 indicator on data literacy,RAW.5.3.DISK,,,,,,,,,,,,,,,,,
9603,Guatemala,GTM,Raw info for Business process,RAW.D5.2.10.GSBP,,,,,,,,,,,,,,,,,
9604,Guatemala,GTM,Raw info for Central government accounting status,RAW.D5.2.7.CGOV,,,,,,,,,,,,,,,,,
9605,Guatemala,GTM,Raw info for Classification of household consumption,RAW.D5.2.5.HOUS,,,,,,,,,,,,,,,,,
9606,Guatemala,GTM,Raw info for Classification of national industry,RAW.D5.2.3.CNIN,,,,,,,,,,,,,,,,,
9607,Guatemala,GTM,Raw info for Classification of status of employment,RAW.D5.2.6.EMPL,,,,,,,,,,,,,,,,,
9608,Guatemala,GTM,Raw info for Compilation of government finance statistics,RAW.D5.2.8.FINA,,,,,,,,,,,,,,,,,
9609,Guatemala,GTM,Raw info for Compilation of monetary and financial statistics,RAW.D5.2.9.MONY,,,,,,,,,,,,,,,,,
9610,Guatemala,GTM,Raw info for CPI base year,RAW.D5.2.4.CPIBY,,,,,,,,,,,,,,,,,
9611,Guatemala,GTM,Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,RAW.5.5.DIFI,,,,,,,,,,,,,,,,,
9612,Guatemala,GTM,Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,RAW.5.1.DILG,,,,,,,,,,,,,,,,,
9613,Guatemala,GTM,Raw info for NADA metadata,RAW.D2.4.NADA,,,,,,,,,,,,,,,,,
9614,Guatemala,GTM,Raw info for National Accounts base year,RAW.D5.2.2.NABY,,,,,,,,,,,,,,,,,
9615,Guatemala,GTM,Raw info for NSO Website,RAW.5.4.DIPN,,,,,,,,,,,,,,,,,
9616,Guatemala,GTM,Raw info for SDDS/e-GDDS subscription,RAW.D2.1.IDDS,,,,,,,,,,,,,,,,,
9617,Guatemala,GTM,Raw info for System of national accounts in use,RAW.D5.2.1.SNAU,,,,,,,,,,,,,,,,,
9618,Guatemala,GTM,Raw score for Geospatial data available at 1st Admin Level,RAW.D4.3.GEO.1st.admin.level,,,,,,,,,,,,,,,,,
9619,Guatemala,GTM,Raw score for Geospatial data available at 2nd Admin Level,RAW.D4.3.GEO.2nd.admin.level,,,,,,,,,,,,,,,,,
9620,Guatemala,GTM,Raw score for ODIN Download Options score,RAW.D2.2.Download.options,,,,,,,,,,,,0.146,0.042,0.213,0.213,0.213,
9621,Guatemala,GTM,Raw score for ODIN Machine Readability Score,RAW.D2.2.Machine.readable,,,,,,,,,,,,0.546,0.408,0.505,0.5670000000000001,0.5670000000000001,
9622,Guatemala,GTM,Raw score for ODIN Metadata Availability score,RAW.D2.2.Metadata.available,,,,,,,,,,,,0.342,0.386,0.387,0.42100000000000004,0.42100000000000004,
9623,Guatemala,GTM,Raw score for ODIN Non Proprietary Data Format score,RAW.D2.2.Non.proprietary,,,,,,,,,,,,0.0,0.483,0.495,0.617,0.617,
9624,Guatemala,GTM,Raw score for ODIN Open Data Openness score,RAW.D2.2.Openness.subscore,,,,,,,,,,,,,,,,,
9625,Guatemala,GTM,Raw score for ODIN Terms of Use score,RAW.D2.2.Terms.of.use,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
9626,Guatemala,GTM,Safely Managed Drinking Water,SPI.D1.5.SAFE.MAN.WATER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,
9627,Guatemala,GTM,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,,,,,,,,,,,,,0.0,0.5,0.5,0.5,
9628,Guatemala,GTM,Social Protection Admin (ASPIRE) (5 year moving average),SPI.D4.2.1.SPL,,,,,,,,,,,,,,,,,
9629,Guatemala,GTM,SPI Overall Score,SPI.INDEX,,,,,,,,,,,,,59.0166666666667,62.323333333333395,62.4625,61.0329166666667,
9630,Guatemala,GTM,System of national accounts in use,SPI.D5.2.1.SNAU,,,,,,,,,,,,,0.5,0.5,0.5,0.5,
9631,Guatemala,GTM,Years of Agriculture census,RAW.D4.1.2.AGRI.CENSUS,,,,,,,,,,,,,,,,,
9632,Guatemala,GTM,Years of Agriculture survey,RAW.D4.1.5.AGRI.SURVEYS,,,,,,,,,,,,,,,,,
9633,Guatemala,GTM,Years of Business/establishment census,RAW.D4.1.3.BIZZ.CENSUS,,,,,,,,,,,,,,,,,
9634,Guatemala,GTM,Years of Business/establishment survey,RAW.D4.1.8.BIZZ.SURVEYS,,,,,,,,,,,,,,,,,
9635,Guatemala,GTM,Years of Health/Demographic survey,RAW.D4.1.7.HLTH.SURVEYS,,,,,,,,,,,,,,,,,
9636,Guatemala,GTM,"Years of Household Survey on income, etc",RAW.D4.1.4.HOUS.SURVEYS,,,,,,,,,,,,,,,,,
9637,Guatemala,GTM,Years of Labor Force Survey,RAW.D4.1.6.LABR.SURVEYS,,,,,,,,,,,,,,,,,
9638,Guatemala,GTM,Years of Population & Housing census,RAW.D4.1.1.POPU.CENSUS,,,,,,,,,,,,,,,,,
9639,Guinea,GIN,Administrative Data for CRVS (WDI),RAW.D4.2.3.CRVS,,,,,,,,,,,,,,,,,
9640,Guinea,GIN,Administrative Data for Education (UNESCO) on nationally-representative learning assessment,RAW.D4.2.2.EDU.NAS,,,,,,,,,,,,,,,,,
9641,Guinea,GIN,Administrative Data for Education (UNESCO) on out-of-school rate,RAW.D4.2.2.EDU.OOS,,,,,,,,,,,,,,,,,
9642,Guinea,GIN,Administrative Data for Education (UNESCO) on participation rate in organized learning,RAW.D4.2.2.EDU.ORGL,,,,,,,,,,,,,,,,,
9643,Guinea,GIN,Administrative Data for Labor Admin (ILO) on employment office records,RAW.D4.2.4.LBR.EMPOFF,,,,,,,,,,,,,,,,,
9644,Guinea,GIN,Administrative Data for Labor Admin (ILO) on insurance records,RAW.D4.2.4.LBR.INSUR,,,,,,,,,,,,,,,,,
9645,Guinea,GIN,Administrative Data for Labor Admin (ILO) on labor inspectorate records,RAW.D4.2.4.LBR.INSP,,,,,,,,,,,,,,,,,
9646,Guinea,GIN,Administrative Data for Labor Admin (ILO) on other administrative records,RAW.D4.2.4.LBR.OTHER,,,,,,,,,,,,,,,,,
9647,Guinea,GIN,Administrative Data for Labor Admin (ILO) on records of employers' organizations,RAW.D4.2.4.LBR.EMPORG,,,,,,,,,,,,,,,,,
9648,Guinea,GIN,Administrative Data for Labor Admin (ILO) on records of workers' organizations,RAW.D4.2.4.LBR.WRKORG,,,,,,,,,,,,,,,,,
9649,Guinea,GIN,Administrative Data for Social Protection Admin (ASPIRE),RAW.D4.2.1.SPL,,,,,,,,,,,,,,,,,
9650,Guinea,GIN,Agriculture census (Availability score over 20 years),SPI.D4.1.2.AGRI,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9651,Guinea,GIN,Agriculture survey (Availability score over 10 years),SPI.D4.1.5.AGSVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9652,Guinea,GIN,Availability of Comparable Poverty headcount ratio at $1.90 a day (5 year moving average),SPI.D1.5.POV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
9653,Guinea,GIN,"Availability of Mortality rate, under-5 (per 1,000 live births) data meeting quality standards according to UN IGME  (5 year moving average)",SPI.D1.5.CHLD.MORT,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
9654,Guinea,GIN,Business process,SPI.D5.2.10.GSBP,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9655,Guinea,GIN,Business/establishment census (Availability score over 20 years),SPI.D4.1.3.BIZZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9656,Guinea,GIN,Business/establishment survey (Availability score over 10 years),SPI.D4.1.8.BZSVY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9657,Guinea,GIN,Central government accounting status,SPI.D5.2.7.CGOV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9658,Guinea,GIN,Classification of household consumption,SPI.D5.2.5.HOUS,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9659,Guinea,GIN,Classification of national industry,SPI.D5.2.3.CNIN,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9660,Guinea,GIN,Classification of status of employment,SPI.D5.2.6.EMPL,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9661,Guinea,GIN,Compilation of government finance statistics,SPI.D5.2.8.FINA,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9662,Guinea,GIN,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
9663,Guinea,GIN,CPI base year,SPI.D5.2.4.CPIBY,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
9664,Guinea,GIN,CRVS (WDI),SPI.D4.2.3.CRVS,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
9665,Guinea,GIN,Dimension 1.5: Data use by international organizations,SPI.DIM1.5.INDEX,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.3,0.3,0.5,0.7,0.7,0.5660000000000001,0.7,
9666,Guinea,GIN,Dimension 2.1: Data Releases,SPI.DIM2.1.INDEX,,,,,,,,,,,,,0.0,0.5,0.5,0.5,
9667,Guinea,GIN,Dimension 2.2: Online access,SPI.DIM2.2.INDEX,,,,,,,,,,,,0.09300000000000001,0.413,0.36,0.342,0.342,
9668,Guinea,GIN,Dimension 2.4: Data services,SPI.DIM2.4.INDEX,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
9669,Guinea,GIN,Dimension 3.1: Social Statistics,SPI.DIM3.1.INDEX,0.382,0.4291666666666671,0.4276666666666671,0.4831666666666671,0.4831666666666671,0.4831666666666671,0.4405,0.4405,0.5348333333333329,0.5338333333333329,0.554666666666667,0.5710000000000001,0.591833333333333,0.4996666666666671,0.5705,0.5943333333333329,
9670,Guinea,GIN,Dimension 3.2: Economic Statistics,SPI.DIM3.2.INDEX,0.313833333333333,0.38,0.38,0.4355,0.4318333333333329,0.4318333333333329,0.365,0.3596666666666671,0.340166666666667,0.340166666666667,0.3818333333333329,0.3985,0.4373333333333329,0.4461666666666671,0.4646666666666671,0.4621666666666671,
9671,Guinea,GIN,Dimension 3.3: Environmental Statistics,SPI.DIM3.3.INDEX,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4445,0.9445,0.6945,0.6945,0.6945,0.6945,0.6945,
9672,Guinea,GIN,Dimension 3.4: Institutional Statistics,SPI.DIM3.4.INDEX,0.25,0.5145,0.522,0.522,0.522,0.522,0.46,0.3975,0.3975,0.46,0.5375,0.5720000000000001,0.6835,0.6970000000000001,0.6745,0.7015,
9673,Guinea,GIN,Dimension 4.1: Censuses and Surveys - Censuses only,SPI.DIM4.1.CEN.INDEX,,,,,,,,,,,,,0.33333333333333304,0.33333333333333304,0.33333333333333304,0.33333333333333304,
9674,Guinea,GIN,Dimension 4.1: Censuses and Surveys - Surveys only,SPI.DIM4.1.SVY.INDEX,0.33399999999999996,0.33399999999999996,0.266,0.268,0.268,0.268,0.2,0.2,0.33399999999999996,0.268,0.268,0.268,0.268,0.268,0.33399999999999996,0.33399999999999996,
9675,Guinea,GIN,Dimension 4.2: Administrative Data,SPI.DIM4.2.INDEX,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,
9676,Guinea,GIN,Dimension 4.3: Geospatial Data,SPI.DIM4.3.INDEX,,,,,,,,,,,,0.251,0.255,0.16899999999999998,0.16899999999999998,0.16899999999999998,
9677,Guinea,GIN,Dimension 5.1: Legislation and governance,SPI.DIM5.1.INDEX,,,,,,,,,,,,,,,,1.0,
9678,Guinea,GIN,Dimension 5.2: Standards and Methods,SPI.DIM5.2.INDEX,,,,,,,,,,,,,0.05,0.05,0.05,0.2,
9679,Guinea,GIN,Dimension 5.5: Finance,SPI.DIM5.5.INDEX,,,,,,,,,,,,,,,,0.0,
9680,Guinea,GIN,Education (UNESCO) (5 year moving average),SPI.D4.2.2.EDU,,,,,,,,,,,,,,,,,
9681,Guinea,GIN,Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,SPI.D5.5.DIFI,,,,,,,,,,,,,,,,0.0,
9682,Guinea,GIN,Geospatial data available at 1st Admin Level,SPI.D4.3.GEO.first.admin.level,,,,,,,,,,,,0.251,0.255,0.16899999999999998,0.16899999999999998,0.16899999999999998,
9683,Guinea,GIN,GOAL 1: No Poverty (5 year moving average),SPI.D3.1.POV,0.25,0.16699999999999998,0.16699999999999998,0.5,0.5,0.5,0.5,0.5,0.667,0.667,0.833,0.7140000000000001,0.7140000000000001,0.28600000000000003,0.28600000000000003,0.429,
9684,Guinea,GIN,GOAL 10: Reduced Inequality (5 year moving average),SPI.D3.10.NEQL,0.33299999999999996,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.33299999999999996,0.33299999999999996,0.4,0.4,0.33299999999999996,
9685,Guinea,GIN,GOAL 11: Sustainable Cities and Communities (5 year moving average),SPI.D3.11.CITY,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.25,0.25,0.0,0.0,0.25,0.25,0.4,0.4,0.4,0.4,
9686,Guinea,GIN,GOAL 12: Responsible Consumption and Production (5 year moving average),SPI.D3.12.CNSP,0.5,0.5,0.5,0.5,0.5,0.5,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.5,0.5,0.5,0.5,0.5,
9687,Guinea,GIN,GOAL 13: Climate Action (5 year moving average),SPI.D3.13.CLMT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,
9688,Guinea,GIN,GOAL 14: Life Below Water (5 year moving average),SPI.D3.14.LFWT,,,,,,,,,,,,,,,,,
9689,Guinea,GIN,GOAL 15: Life on Land (5 year moving average),SPI.D3.15.LAND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.889,0.889,0.889,0.889,0.889,0.889,0.889,
9690,Guinea,GIN,GOAL 16: Peace and Justice Strong Institutions (5 year moving average),SPI.D3.16.INST,0.0,0.429,0.444,0.444,0.444,0.444,0.375,0.25,0.25,0.375,0.375,0.444,0.667,0.667,0.778,0.778,
9691,Guinea,GIN,GOAL 17: Partnerships to achieve the Goal (5 year moving average),SPI.D3.17.PTNS,0.5,0.6,0.6,0.6,0.6,0.6,0.545,0.545,0.545,0.545,0.7,0.7,0.7,0.727,0.5710000000000001,0.625,
9692,Guinea,GIN,GOAL 2: Zero Hunger (5 year moving average),SPI.D3.2.HNGR,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.429,0.625,0.625,0.625,0.625,0.625,
9693,Guinea,GIN,GOAL 3: Good Health and Well-being (5 year moving average),SPI.D3.3.HLTH,0.556,0.562,0.562,0.562,0.562,0.562,0.5,0.5,0.556,0.611,0.611,0.632,0.667,0.667,0.667,0.667,
9694,Guinea,GIN,GOAL 4: Quality Education (5 year moving average),SPI.D3.4.EDUC,0.28600000000000003,0.429,0.444,0.444,0.444,0.444,0.4,0.4,0.4,0.5,0.455,0.455,0.545,0.545,0.545,0.545,
9695,Guinea,GIN,GOAL 5: Gender Equality (5 year moving average),SPI.D3.5.GEND,0.25,0.16699999999999998,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,0.125,0.25,0.25,0.25,0.125,0.5,0.5,
9696,Guinea,GIN,GOAL 6: Clean Water and Sanitation (5 year moving average),SPI.D3.6.WTRS,0.75,0.75,0.75,0.75,0.75,0.75,0.6,0.6,0.8,0.8,0.75,0.75,0.75,0.75,0.8,0.8,
9697,Guinea,GIN,GOAL 7: Affordable and Clean Energy (5 year moving average),SPI.D3.7.ENRG,0.8,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.8,0.8,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,0.9329999999999999,
9698,Guinea,GIN,GOAL 8: Decent Work and Economic Growth (5 year moving average),SPI.D3.8.WORK,0.125,0.222,0.222,0.222,0.2,0.2,0.182,0.25,0.25,0.25,0.25,0.25,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.385,
9699,Guinea,GIN,"GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)",SPI.D3.9.INDY,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.111,0.222,0.222,
9700,Guinea,GIN,Health/Demographic survey (Availability score over 10 years),SPI.D4.1.7.HLTH,0.67,1.0,1.0,0.67,0.67,0.67,0.33,0.33,0.67,0.67,0.67,0.67,0.67,0.67,1.0,1.0,
9701,Guinea,GIN,"Household Survey on income, etc  (Availability score over 10 years)",SPI.D4.1.4.HOUS,1.0,0.67,0.33,0.67,0.67,0.67,0.67,0.67,1.0,0.67,0.67,0.67,0.67,0.67,0.67,0.67,
9702,Guinea,GIN,Labor Admin (ILO) (5 year moving average),SPI.D4.2.4.LBR,,,,,,,,,,,,,,,,,
9703,Guinea,GIN,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9704,Guinea,GIN,Labor Force Survey (Availability score over 10 years),SPI.D4.1.6.LABR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9705,Guinea,GIN,Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,SPI.D5.1.DILG,,,,,,,,,,,,,,,,1.0,
9706,Guinea,GIN,NADA metadata,SPI.D2.4.NADA,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
9707,Guinea,GIN,NADA metadata link,RAW.D2.4.NADA_text,,,,,,,,,,,,,,,,,
9708,Guinea,GIN,National Accounts base year,SPI.D5.2.2.NABY,,,,,,,,,,,,,0.0,0.0,0.0,1.0,
9709,Guinea,GIN,NSO Website - advisory/analytical services,SPI.D2.3.DSAS,,,,,,,,,,,,,,,,,
9710,Guinea,GIN,NSO Website - private/citizen generated data,SPI.D4.4.SOPC,,,,,,,,,,,,,,,,,
9711,Guinea,GIN,ODIN Open Data Openness score,SPI.D2.2.Openness.subscore,,,,,,,,,,,,0.09300000000000001,0.413,0.36,0.342,0.342,
9712,Guinea,GIN,PARIS21 indicator on data literacy,SPI.D5.3.DISK,,,,,,,,,,,,,,,,,
9713,Guinea,GIN,Partnerships,SPI.D5.4.DIPN,,,,,,,,,,,,,,,,,
9714,Guinea,GIN,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,40.0,30.0,30.0,50.0,70.0,70.0,56.6,70.0,
9715,Guinea,GIN,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,,,,,,,,,,,,,47.1,62.0,61.4,61.4,
9716,Guinea,GIN,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,,43.025,43.0625,47.225,47.0875,47.0875,42.20625,41.225,44.03125,44.08125,53.64375,52.1875,55.81875,52.8625,55.93125,57.06875,
9717,Guinea,GIN,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,,,,,,,,,,,,,21.408333333333303,19.2583333333333,20.908333333333303,20.908333333333303,
9718,Guinea,GIN,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,,,,,,,,,,,,,5.0,5.0,5.0,20.0,
9719,Guinea,GIN,Population & Housing census (Availability score over 20 years),SPI.D4.1.1.POPU,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
9720,Guinea,GIN,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33,1.0,
9721,Guinea,GIN,Raw info for  PARIS21 indicator on data literacy,RAW.5.3.DISK,,,,,,,,,,,,,,,,,
9722,Guinea,GIN,Raw info for Business process,RAW.D5.2.10.GSBP,,,,,,,,,,,,,,,,,
9723,Guinea,GIN,Raw info for Central government accounting status,RAW.D5.2.7.CGOV,,,,,,,,,,,,,,,,,
9724,Guinea,GIN,Raw info for Classification of household consumption,RAW.D5.2.5.HOUS,,,,,,,,,,,,,,,,,
9725,Guinea,GIN,Raw info for Classification of national industry,RAW.D5.2.3.CNIN,,,,,,,,,,,,,,,,,
9726,Guinea,GIN,Raw info for Classification of status of employment,RAW.D5.2.6.EMPL,,,,,,,,,,,,,,,,,
9727,Guinea,GIN,Raw info for Compilation of government finance statistics,RAW.D5.2.8.FINA,,,,,,,,,,,,,,,,,
9728,Guinea,GIN,Raw info for Compilation of monetary and financial statistics,RAW.D5.2.9.MONY,,,,,,,,,,,,,,,,,
9729,Guinea,GIN,Raw info for CPI base year,RAW.D5.2.4.CPIBY,,,,,,,,,,,,,,,,,
9730,Guinea,GIN,Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1,RAW.5.5.DIFI,,,,,,,,,,,,,,,,,
9731,Guinea,GIN,Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2,RAW.5.1.DILG,,,,,,,,,,,,,,,,,
9732,Guinea,GIN,Raw info for NADA metadata,RAW.D2.4.NADA,,,,,,,,,,,,,,,,,
